"year","iso3_o","iso3_d","iso3num_o","iso3num_d","country_exists_o","country_exists_d","gmt_offset_2020_o","gmt_offset_2020_d","contig","dist","distw","distcap","distwces","dist_source","comlang_off","comlang_ethno","comcol","comrelig","col45","legal_old_o","legal_old_d","legal_new_o","legal_new_d","comleg_pretrans","comleg_posttrans","transition_legalchange","heg_o","heg_d","col_dep_ever","col_dep","col_dep_end_year","col_dep_end_conflict","empire","sibling_ever","sibling","sever_year","sib_conflict","pop_o","pop_d","gdp_o","gdp_d","gdpcap_o","gdpcap_d","pop_source_o","pop_source_d","gdp_source_o","gdp_source_d","gdp_ppp_o","gdp_ppp_d","gdpcap_ppp_o","gdpcap_ppp_d","pop_pwt_o","pop_pwt_d","gdp_ppp_pwt_o","gdp_ppp_pwt_d","gatt_o","gatt_d","wto_o","wto_d","eu_o","eu_d","rta","rta_coverage","rta_type","entry_cost_o","entry_cost_d","entry_proc_o","entry_proc_d","entry_time_o","entry_time_d","entry_tp_o","entry_tp_d","tradeflow_comtrade_o","tradeflow_comtrade_d","tradeflow_baci","manuf_tradeflow_baci","tradeflow_imf_o","tradeflow_imf_d"
1994,"ABW","ANT",533,530,1,1,-4,-4,0,136.385,239.906,136.385,142.858,1,1,1,1,0.757,0,1,1,1,1,1,1,0,0,0,0,0,,,"NLD",1,1,,0,76.7,273.492,1330167.552,,17.342,,1,2,1,,,,,,76.7,,3744094.5,,0,0,0,0,0,0,1,1,4,,,,,,,,,,5543.309,,,,6717.318
1995,"ABW","ANT",533,530,1,1,-4,-4,0,136.385,239.906,136.385,142.858,1,1,1,1,0.757,0,1,1,1,1,1,1,0,0,0,0,0,,,"NLD",1,1,,0,80.326,279.239,1320670.336,,16.441,,1,2,1,,,,,,80.324,,3456091,,0,0,0,0,0,0,1,1,4,,,,,,,,,3334.117,6498.684,,,3298.355,3628.19
1996,"ABW","ANT",533,530,1,1,-4,-4,0,136.385,239.906,136.385,142.858,1,1,1,1,0.757,0,1,1,1,1,1,1,0,0,0,0,0,,,"NLD",1,1,,0,83.195,284.437,1379888.256,,16.586,,1,2,1,,,,,,83.2,,3724024,,0,0,0,0,0,0,1,1,4,,,,,,,,,2447.926,,,,2422.263,2664.49
1997,"ABW","ANT",533,530,1,1,-4,-4,0,136.385,239.906,136.385,142.858,1,1,1,1,0.757,0,1,1,1,1,1,1,0,0,0,0,0,,,"NLD",1,1,,0,85.447,288.989,1531843.584,,17.927,,1,2,1,,,,,,85.451,,3958321.25,,0,0,0,0,0,0,1,1,4,,,,,,,,,3213.819,,,,3178.814,3496.696
1988,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,61.077,,,,,,1,,,,,,,,61.079,,1981385.125,,0,0,0,0,0,0,0,0,6,,,,,,,,,0.558,,,,,
1990,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,62.148,,,,,,1,,,,,,,,62.149,,2412750,,0,0,0,0,0,0,0,0,6,,,,,,,,,7.819,,,,,
1991,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,64.623,,,,,,1,,,,,,,,64.622,,2216297.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,0.558,,,,,
1995,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,80.326,,1320670.336,,16.441,,1,,1,,,,,,80.324,,3456091,,0,0,0,0,0,0,0,0,6,,,,,,,,,64.45,,,,,
1996,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,83.195,,1379888.256,,16.586,,1,,1,,,,,,83.2,,3724024,,0,0,0,0,0,0,0,0,6,,,,,,,,,132.663,,,,,
1997,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,85.447,,1531843.584,,17.927,,1,,1,,,,,,85.451,,3958321.25,,0,0,0,0,0,0,0,0,6,,,,,,,,,8.773,,,,,
1998,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,87.276,,1665363.072,,19.082,,1,,1,,,,,,87.277,,3973170.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,3.417,,,,,
2000,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,90.858,,1873452.544,,20.62,,1,,1,,,,,,90.853,,3930498.75,,0,0,0,0,0,0,0,0,6,,,,,,,,,,3.919,3.919,3.919,,
2005,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,100.031,,2331005.696,,23.303,,1,,1,,,,,,100.031,,4337367,,0,0,0,0,0,0,0,0,6,,,,,,,,,11.058,734.635,696.656,21.488,,
2006,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,100.83,,2421474.816,,24.015,,1,,1,,,,,,100.832,,4338022.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,273.69,273.443,273.254,,
2007,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,101.219,,2623726.336,,25.921,,1,,1,,,,,,101.22,,4531907,,0,0,0,0,0,0,0,0,6,,,,,,,,,,32.909,32.83,32.643,,
2010,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,101.597,,2467703.808,,24.289,,1,,1,,,,,,101.669,,3957929,,0,0,0,0,0,0,0,0,6,,,,,,,,,,1.85,1.851,1.851,,
2013,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,102.911,,,,,,1,,,,,,,,103.187,,3872761.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,1.608,1.608,1.608,,
2014,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,103.795,,,,,,1,,,,,,,,103.795,,3920099.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,10.127,10.128,10.128,,
2015,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,104.341,,,,,,1,,,,,,,,104.341,,3959138.25,,0,0,0,0,0,0,0,0,6,,,,,,,,,,1.185,1.185,1.185,,
2017,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,105.366,,3056424.581,,29.008,,,,,,4050523.376,,38.442,,105.264,,3914103.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,2.287,2.287,2.287,,
2018,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,105.845,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,4.012,4.011,4.011,,
2019,"ABW","ATA",533,10,1,1,-4,12,,,,,,,,,,,,1,,1,,0,0,0,0,0,0,0,,,"",0,0,,,106.314,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,2.045,,,,
2003,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,97.015,48.308,2021301.632,1486861.824,20.835,30.779,1,1,1,1,,,,,97.017,,3922794.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,0.005,,,,
2007,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,101.219,49.554,2623726.336,2278229.76,25.921,45.975,1,1,1,1,,,,,101.22,,4531907,,0,0,0,0,0,0,0,0,6,,,,,,,,,,14.667,,,,14.664
2008,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,101.344,49.601,2791960.832,2412859.648,27.549,48.645,1,1,1,1,,,,,101.353,,4597615,,0,0,0,0,0,0,0,0,6,,,,,,,,,,16.033,,,,16.032
2009,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,101.418,49.6,2498932.992,2198138.368,24.64,44.317,1,1,1,1,,,,,101.453,,4403982.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,2.402,,,,2.4
2010,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,101.597,49.581,2467703.808,2301178.368,24.289,46.413,1,1,1,1,,,,,101.669,,3957929,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
2011,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,101.932,49.551,2584463.616,2468748.8,25.355,49.822,1,1,1,1,3671232.222,,35.974,,102.053,,3813092.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
2012,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,102.384,49.506,,2356505.344,,47.6,1,1,,1,,,,,102.577,,3773461.75,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
2013,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,102.911,49.469,,2613458.944,,52.83,1,1,,1,,,,,103.187,,3872761.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
2014,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,103.795,48.842,,,,,1,1,,,,,,,103.795,,3920099.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
2015,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,104.341,48.965,,,,,1,1,,,,,,,104.341,,3959138.25,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
2016,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,104.822,49.117,,,,,1,1,,,,,,,104.822,,3867489.75,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
2017,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,105.366,48.331,3056424.581,2905102.304,29.008,60.108,,,,,4050523.376,,38.442,,105.264,,3914103.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
2018,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,105.845,48.497,,3116887.847,,64.27,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
2019,"ABW","FRO",533,234,1,1,-4,0,0,7410.507,7411.008,7410.507,7410.994,1,0,0,0,0.081,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,106.314,48.678,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,2.4
1990,"ABW","GLP",533,312,1,1,-4,-4,0,980.549,999.645,980.549,999.391,1,0,0,0,0.819,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,62.148,377.678,,,,,1,2,,,,,,,62.149,,2412750,,0,0,0,0,0,0,0,0,6,,,,,,,,,,0.594,,,,
1992,"ABW","GLP",533,312,1,1,-4,-4,0,980.549,999.645,980.549,999.391,1,0,0,0,0.819,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,68.235,388.102,,,,,1,2,,,,,,,68.235,,2977462.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,5.79,,,,
1993,"ABW","GLP",533,312,1,1,-4,-4,0,980.549,999.645,980.549,999.391,1,0,0,0,0.819,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,72.498,392.897,,,,,1,2,,,,,,,72.504,,3312827.75,,0,0,0,0,0,0,0,0,6,,,,,,,,,,1.751,,,,
1994,"ABW","GLP",533,312,1,1,-4,-4,0,980.549,999.645,980.549,999.391,1,0,0,0,0.819,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,76.7,397.585,1330167.552,,17.342,,1,2,1,,,,,,76.7,,3744094.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,3.954,,,,
1995,"ABW","GLP",533,312,1,1,-4,-4,0,980.549,999.645,980.549,999.391,1,0,0,0,0.819,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,80.326,402.359,1320670.336,,16.441,,1,2,1,,,,,,80.324,,3456091,,0,0,0,0,0,0,0,0,6,,,,,,,,,,626.137,,,,
1988,"ABW","GRD",533,308,1,1,-4,-4,0,911.348,902.111,911.348,902.008,1,0,1,0,0.564,0,1,3,1,2,0,0,0,0,0,0,0,,,"",0,0,,,61.077,98.063,,184533.328,,1.882,1,1,,1,,,,,61.079,98.062,1981385.125,368733.312,0,0,0,0,0,0,0,0,6,,,,,,,,,0.558,0.574,,,,1.37
1989,"ABW","GRD",533,308,1,1,-4,-4,0,911.348,902.111,911.348,902.008,1,0,1,0,0.564,0,1,3,1,2,0,0,0,0,0,0,0,,,"",0,0,,,61.032,96.871,,213066.656,,2.199,1,1,,1,,,,,61.032,96.869,2276788.25,410541.969,0,0,0,0,0,0,0,0,6,,,,,,,,,5.586,0.503,,,,1.37
1992,"ABW","GUF",533,254,1,1,-4,-3,0,2128.791,2061.801,2128.791,2057.799,1,0,0,0,0.751,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,68.235,127.452,,,,,1,2,,,,,,,68.235,,2977462.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,68.74,,,,
2009,"ABW","GUM",533,316,1,1,-4,10,,,,,,,,,,0.697,,1,3,1,2,0,0,0,0,0,0,0,,,"",0,0,,,101.418,158.621,2498932.992,4781000.192,24.64,30.141,1,1,1,1,,,,,101.453,,4403982.5,,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,4.208,4.461
1988,"ABW","GUY",533,328,1,1,-4,-4,0,1458.406,1463.903,1458.406,1462.419,1,0,1,0,0.169,0,1,3,1,2,0,0,0,0,0,0,0,,,"",0,0,,,61.077,733.057,,413800,,0.564,1,1,,1,,,,,61.079,,1981385.125,,0,1,0,0,0,0,0,0,6,,,,,,,,,0.558,,,,,
1989,"ABW","GUY",533,328,1,1,-4,-4,0,1458.406,1463.903,1458.406,1462.419,1,0,1,0,0.169,0,1,3,1,2,0,0,0,0,0,0,0,,,"",0,0,,,61.032,728.382,,379779.392,,0.521,1,1,,1,,,,,61.032,,2276788.25,,0,1,0,0,0,0,0,0,6,,,,,,,,,2.793,,,,,
1990,"ABW","GUY",533,328,1,1,-4,-4,0,1458.406,1463.903,1458.406,1462.419,1,0,1,0,0.169,0,1,3,1,2,0,0,0,0,0,0,0,,,"",0,0,,,62.148,725.043,,396582.272,,0.547,1,1,,1,,1363140.178,,1.834,62.149,,2412750,,0,1,0,0,0,0,0,0,6,,,,,,,,,24.58,,,,,
1997,"ABW","IDN",533,360,1,1,-4,7,0,19240.393,19054.848,19240.393,19043.139,1,0,0,1,0.027,0,1,1,1,1,1,1,0,0,0,0,0,,,"",1,1,,,85.447,200913.068,1531843.584,,17.927,,1,1,1,1,,,,,85.451,,3958321.25,,0,1,0,1,0,0,0,0,6,,,,,,,,,,203.662,203.662,203.662,,203.663
1998,"ABW","IDN",533,360,1,1,-4,7,0,19240.393,19054.848,19240.393,19043.139,1,0,0,1,0.027,0,1,1,1,1,1,1,0,0,0,0,0,,,"",1,1,,,87.276,203843.99,1665363.072,,19.082,,1,1,1,1,,,,,87.277,,3973170.5,,0,1,0,1,0,0,0,0,6,,,,,,,,,,92.268,82.701,0,,92.269
1999,"ABW","IDN",533,360,1,1,-4,7,0,19240.393,19054.848,19240.393,19043.139,1,0,0,1,0.027,0,1,1,1,1,1,1,0,0,0,0,0,,,"",1,1,,,89.004,206795.068,1722798.848,,19.356,,1,1,1,1,,,,,89.005,,3678374,,0,1,0,1,0,0,0,0,6,,,,,,,,,,112.464,104.343,0,5.028,112.656
2009,"ABW","NCL",533,540,1,1,-4,11,0,13964.526,13994.367,13964.526,13993.971,1,0,0,0,0.638,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,101.418,245.58,2498932.992,,24.64,,1,1,1,,,,,,101.453,,4403982.5,,0,0,0,0,0,0,1,1,4,,,,,,,,,,1.065,0.926,0.926,,1.068
2010,"ABW","NCL",533,540,1,1,-4,11,0,13964.526,13994.367,13964.526,13993.971,1,0,0,0,0.638,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,101.597,250,2467703.808,,24.289,,1,1,1,,,,,,101.669,,3957929,,0,0,0,0,0,0,1,1,4,,,,,,,,,,5.732,5.439,4.26,,5.736
1988,"ABW","NLD",533,528,1,1,-4,1,0,7896.896,7908.407,7896.896,7908.11,1,1,1,0,0.4,1,1,1,1,1,1,1,0,0,1,1,1,,,"",0,0,,,61.077,14760.094,,257556021.248,,17.449,1,1,,1,,,,,61.079,14774.038,1981385.125,350092672,0,1,0,0,0,1,1,1,4,,,,,,,,,899.983,,,,,
1989,"ABW","NLD",533,528,1,1,-4,1,0,7896.896,7908.407,7896.896,7908.11,1,1,1,0,0.4,1,1,1,1,1,1,1,0,0,1,1,1,,,"",0,0,,,61.032,14848.907,,254041636.864,,17.108,1,1,,1,,,,,61.032,14868.655,2276788.25,368276320,0,1,0,0,0,1,1,1,4,,,,,,,,,1104.45,1515.213,,,,
1988,"ABW","PER",533,604,1,1,-4,-5,0,2848.861,2758.858,2848.861,2724.569,1,1,0,0,0.82,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,61.077,20875.713,,15029999.616,,0.72,1,1,,1,,,,,61.079,20909.895,1981385.125,87947048,0,1,0,0,0,0,0,0,6,,,,,,,,,3.91,,,,,
1989,"ABW","PER",533,604,1,1,-4,-5,0,2848.861,2758.858,2848.861,2724.569,1,1,0,0,0.82,0,1,1,1,1,1,1,0,0,0,0,0,,,"",0,0,,,61.032,21325.689,,21902936.064,,1.027,1,1,,1,,,,,61.032,21368.857,2276788.25,73917192,0,1,0,0,0,0,0,0,6,,,,,,,,,1.675,,,,,
